condition,author_set,window_size,start_mark,end_mark,target_author,run_id,source_book,feature,window_index,target_kl,nearest_other_kl,target_margin,target_rank,target_hit,predicted_author,model,arm,offset,source_type
pro_c2,all_authors,1000,0,1000,mary_shelley,5,gutenberg_texts/84.txt,f1,1,0.0711560844911322,0.04069970719499331,-0.03045637729613889,3,False,joseph_conrad,pro,c2,0,llm
pro_c2,all_authors,1000,1000,2000,mary_shelley,5,gutenberg_texts/84.txt,f1,2,0.04313278983214602,0.028794372128003953,-0.01433841770414207,2,False,joseph_conrad,pro,c2,0,llm
pro_c2,all_authors,1000,2000,3000,mary_shelley,5,gutenberg_texts/84.txt,f1,3,0.046927612971642524,0.035742604249753854,-0.01118500872188867,2,False,joseph_conrad,pro,c2,0,llm
pro_c2,all_authors,1000,3000,4000,mary_shelley,5,gutenberg_texts/84.txt,f1,4,0.08596995328918153,0.019418577867709272,-0.06655137542147226,5,False,joseph_conrad,pro,c2,0,llm
pro_c2,all_authors,1000,4000,5000,mary_shelley,5,gutenberg_texts/84.txt,f1,5,0.08652424382268749,0.04868984514070979,-0.0378343986819777,4,False,joseph_conrad,pro,c2,0,llm
pro_c2,all_authors,1000,0,1000,mary_shelley,6,gutenberg_texts/18247.txt,f1,1,0.03049698485558148,0.021986451465630927,-0.008510533389950552,3,False,joseph_conrad,pro,c2,0,llm
pro_c2,all_authors,1000,1000,2000,mary_shelley,6,gutenberg_texts/18247.txt,f1,2,0.07808395268106803,0.010884236407936204,-0.06719971627313183,7,False,joseph_conrad,pro,c2,0,llm
pro_c2,all_authors,1000,2000,3000,mary_shelley,6,gutenberg_texts/18247.txt,f1,3,0.05956534614664666,0.010635594352906615,-0.04892975179374004,4,False,joseph_conrad,pro,c2,0,llm
pro_c2,all_authors,1000,3000,4000,mary_shelley,6,gutenberg_texts/18247.txt,f1,4,0.1182331611675218,0.010883326466610518,-0.10734983470091129,16,False,oscar_wilde,pro,c2,0,llm
pro_c2,all_authors,1000,4000,5000,mary_shelley,6,gutenberg_texts/18247.txt,f1,5,0.07109383825070979,0.005603057802609862,-0.06549078044809993,9,False,joseph_conrad,pro,c2,0,llm
pro_c2,all_authors,1000,0,1000,mary_shelley,7,gutenberg_texts/84.txt,f1,1,0.0842236242602476,0.09972977176606569,0.015506147505818094,1,True,mary_shelley,pro,c2,0,llm
pro_c2,all_authors,1000,1000,2000,mary_shelley,7,gutenberg_texts/84.txt,f1,2,0.10170381883187052,0.004519724032919673,-0.09718409479895085,12,False,joseph_conrad,pro,c2,0,llm
pro_c2,all_authors,1000,2000,3000,mary_shelley,7,gutenberg_texts/84.txt,f1,3,0.1099084416665746,0.026894164595390825,-0.08301427707118378,5,False,joseph_conrad,pro,c2,0,llm
pro_c2,all_authors,1000,3000,4000,mary_shelley,7,gutenberg_texts/84.txt,f1,4,0.07536572173351674,0.021964055224100804,-0.05340166650941594,6,False,joseph_conrad,pro,c2,0,llm
pro_c2,all_authors,1000,4000,5000,mary_shelley,7,gutenberg_texts/84.txt,f1,5,0.05850034469319147,0.02391945481259336,-0.03458088988059811,4,False,joseph_conrad,pro,c2,0,llm
pro_c2,all_authors,1000,0,1000,mary_shelley,8,gutenberg_texts/18247.txt,f1,1,0.056757251088259124,0.001488621194128418,-0.05526862989413071,8,False,joseph_conrad,pro,c2,0,llm
pro_c2,all_authors,1000,1000,2000,mary_shelley,8,gutenberg_texts/18247.txt,f1,2,0.05800174385304373,0.014463739914303378,-0.04353800393874035,4,False,joseph_conrad,pro,c2,0,llm
pro_c2,all_authors,1000,2000,3000,mary_shelley,8,gutenberg_texts/18247.txt,f1,3,0.0693687773640834,0.015065777242179062,-0.05430300012190433,5,False,joseph_conrad,pro,c2,0,llm
pro_c2,all_authors,1000,3000,4000,mary_shelley,8,gutenberg_texts/18247.txt,f1,4,0.062147648562491914,0.0049335340760139935,-0.057214114486477924,7,False,joseph_conrad,pro,c2,0,llm
pro_c2,all_authors,1000,4000,5000,mary_shelley,8,gutenberg_texts/18247.txt,f1,5,0.043817959762107395,0.0036489411025456015,-0.040169018659561795,6,False,joseph_conrad,pro,c2,0,llm
pro_c2,all_authors,1000,0,1000,mary_shelley,9,gutenberg_texts/84.txt,f1,1,0.08022848439756988,0.0839512333690581,0.003722748971488221,1,True,mary_shelley,pro,c2,0,llm
pro_c2,all_authors,1000,1000,2000,mary_shelley,9,gutenberg_texts/84.txt,f1,2,0.08122933187513277,0.020250064804392752,-0.06097926707074002,5,False,joseph_conrad,pro,c2,0,llm
pro_c2,all_authors,1000,2000,3000,mary_shelley,9,gutenberg_texts/84.txt,f1,3,0.043881621722064126,0.04674733275899201,0.0028657110369278843,1,True,mary_shelley,pro,c2,0,llm
pro_c2,all_authors,1000,3000,4000,mary_shelley,9,gutenberg_texts/84.txt,f1,4,0.12253722323541487,0.003009351456247476,-0.11952787177916739,13,False,joseph_conrad,pro,c2,0,llm
pro_c2,all_authors,1000,4000,5000,mary_shelley,9,gutenberg_texts/84.txt,f1,5,0.09338940825271606,0.039683091270146804,-0.05370631698256926,4,False,joseph_conrad,pro,c2,0,llm
pro_c2,all_authors,1000,0,1000,mary_shelley,10,gutenberg_texts/18247.txt,f1,1,0.0245139480086507,0.02686287842099909,0.0023489304123483906,1,True,mary_shelley,pro,c2,0,llm
pro_c2,all_authors,1000,1000,2000,mary_shelley,10,gutenberg_texts/18247.txt,f1,2,0.07572264562991382,0.024434179502819234,-0.05128846612709459,5,False,joseph_conrad,pro,c2,0,llm
pro_c2,all_authors,1000,2000,3000,mary_shelley,10,gutenberg_texts/18247.txt,f1,3,0.09490258696914808,0.038478861493210725,-0.05642372547593735,5,False,joseph_conrad,pro,c2,0,llm
pro_c2,all_authors,1000,3000,4000,mary_shelley,10,gutenberg_texts/18247.txt,f1,4,0.08071174974198987,0.006261421677094012,-0.07445032806489586,10,False,oscar_wilde,pro,c2,0,llm
pro_c2,all_authors,1000,4000,5000,mary_shelley,10,gutenberg_texts/18247.txt,f1,5,0.0680199705051927,0.012419593830874699,-0.05560037667431801,5,False,joseph_conrad,pro,c2,0,llm
pro_c2,all_authors,1000,0,1000,charlotte_bronte,1,gutenberg_texts/1260.txt,f1,1,0.0759385071820458,0.04079712596595975,-0.035141381216086044,5,False,joseph_conrad,pro,c2,0,llm
pro_c2,all_authors,1000,1000,2000,charlotte_bronte,1,gutenberg_texts/1260.txt,f1,2,0.0872808168831149,0.020572138947180112,-0.06670867793593478,10,False,oscar_wilde,pro,c2,0,llm
pro_c2,all_authors,1000,2000,3000,charlotte_bronte,1,gutenberg_texts/1260.txt,f1,3,0.10125975198278382,0.02821757826633193,-0.07304217371645189,11,False,herbert_george_wells,pro,c2,0,llm
pro_c2,all_authors,1000,3000,4000,charlotte_bronte,1,gutenberg_texts/1260.txt,f1,4,0.07848602364136881,0.0035936369383393818,-0.07489238670302943,15,False,herbert_george_wells,pro,c2,0,llm
pro_c2,all_authors,1000,4000,5000,charlotte_bronte,1,gutenberg_texts/1260.txt,f1,5,0.09257716707289276,0.03859813299114706,-0.0539790340817457,6,False,joseph_conrad,pro,c2,0,llm
pro_c2,all_authors,1000,0,1000,charlotte_bronte,2,gutenberg_texts/30486.txt,f1,1,0.09489522233277746,0.019010697636646586,-0.07588452469613087,15,False,agnes_may_fleming,pro,c2,0,llm
pro_c2,all_authors,1000,1000,2000,charlotte_bronte,2,gutenberg_texts/30486.txt,f1,2,0.1156624126969764,0.016862769221747228,-0.09879964347522917,16,False,herbert_george_wells,pro,c2,0,llm
pro_c2,all_authors,1000,2000,3000,charlotte_bronte,2,gutenberg_texts/30486.txt,f1,3,0.14827785467822346,0.01191398150779232,-0.13636387317043114,17,False,herbert_george_wells,pro,c2,0,llm
pro_c2,all_authors,1000,3000,4000,charlotte_bronte,2,gutenberg_texts/30486.txt,f1,4,0.11322210041246852,0.015423157676842379,-0.09779894273562614,12,False,herbert_george_wells,pro,c2,0,llm
pro_c2,all_authors,1000,4000,5000,charlotte_bronte,2,gutenberg_texts/30486.txt,f1,5,0.1180403951229513,0.004521315837129995,-0.1135190792858213,18,False,arthur_conan_doyle,pro,c2,0,llm
pro_c2,all_authors,1000,0,1000,charlotte_bronte,3,gutenberg_texts/1260.txt,f1,1,0.07793444674891489,0.029852799414497002,-0.04808164733441789,9,False,oscar_wilde,pro,c2,0,llm
pro_c2,all_authors,1000,1000,2000,charlotte_bronte,3,gutenberg_texts/1260.txt,f1,2,0.07174691190666245,0.006287828129233822,-0.06545908377742862,11,False,joseph_conrad,pro,c2,0,llm
pro_c2,all_authors,1000,2000,3000,charlotte_bronte,3,gutenberg_texts/1260.txt,f1,3,0.07314422290454829,0.01836079120337726,-0.05478343170117103,7,False,oscar_wilde,pro,c2,0,llm
pro_c2,all_authors,1000,3000,4000,charlotte_bronte,3,gutenberg_texts/1260.txt,f1,4,0.06924414668098527,0.016032188762451355,-0.05321195791853392,8,False,oscar_wilde,pro,c2,0,llm
pro_c2,all_authors,1000,4000,5000,charlotte_bronte,3,gutenberg_texts/1260.txt,f1,5,0.07307751464152074,0.01109468880658121,-0.061982825834939526,9,False,oscar_wilde,pro,c2,0,llm
pro_c2,all_authors,1000,0,1000,charlotte_bronte,4,gutenberg_texts/30486.txt,f1,1,0.09500166693356525,0.03923216688232638,-0.055769500051238874,12,False,jane_austen,pro,c2,0,llm
pro_c2,all_authors,1000,1000,2000,charlotte_bronte,4,gutenberg_texts/30486.txt,f1,2,0.10722739496108644,0.01700379074425886,-0.09022360421682757,15,False,oscar_wilde,pro,c2,0,llm
pro_c2,all_authors,1000,2000,3000,charlotte_bronte,4,gutenberg_texts/30486.txt,f1,3,0.12195265484029456,0.012871406680953504,-0.10908124815934106,13,False,joseph_conrad,pro,c2,0,llm
pro_c2,all_authors,1000,3000,4000,charlotte_bronte,4,gutenberg_texts/30486.txt,f1,4,0.12590594242681877,0.015649949896969544,-0.11025599252984922,16,False,oscar_wilde,pro,c2,0,llm
pro_c2,all_authors,1000,4000,5000,charlotte_bronte,4,gutenberg_texts/30486.txt,f1,5,0.12993336435287464,0.00716002225426262,-0.12277334209861201,17,False,herbert_george_wells,pro,c2,0,llm
pro_c2,all_authors,1000,0,1000,charlotte_bronte,5,gutenberg_texts/1260.txt,f1,1,0.05078783599614567,0.0028735750411409307,-0.04791426095500474,7,False,joseph_conrad,pro,c2,0,llm
pro_c2,all_authors,1000,1000,2000,charlotte_bronte,5,gutenberg_texts/1260.txt,f1,2,0.06908112690020318,0.010984273736730632,-0.05809685316347255,9,False,oscar_wilde,pro,c2,0,llm
pro_c2,all_authors,1000,2000,3000,charlotte_bronte,5,gutenberg_texts/1260.txt,f1,3,0.07610929588197518,0.015594551206993832,-0.06051474467498135,10,False,oscar_wilde,pro,c2,0,llm
pro_c2,all_authors,1000,3000,4000,charlotte_bronte,5,gutenberg_texts/1260.txt,f1,4,0.08583984163471005,0.009507513550705442,-0.07633232808400461,12,False,oscar_wilde,pro,c2,0,llm
pro_c2,all_authors,1000,4000,5000,charlotte_bronte,5,gutenberg_texts/1260.txt,f1,5,0.07123246344501408,0.02422823798642412,-0.047004225458589954,6,False,oscar_wilde,pro,c2,0,llm
pro_c2,all_authors,1000,0,1000,charlotte_bronte,6,gutenberg_texts/30486.txt,f1,1,0.0694356762629876,0.023193061078762248,-0.04624261518422536,9,False,jane_austen,pro,c2,0,llm
pro_c2,all_authors,1000,1000,2000,charlotte_bronte,6,gutenberg_texts/30486.txt,f1,2,0.1115086088834595,0.011194618365470619,-0.10031399051798888,14,False,herbert_george_wells,pro,c2,0,llm
pro_c2,all_authors,1000,2000,3000,charlotte_bronte,6,gutenberg_texts/30486.txt,f1,3,0.16058408217184278,0.03620050561926963,-0.12438357655257315,17,False,herbert_george_wells,pro,c2,0,llm
pro_c2,all_authors,1000,3000,4000,charlotte_bronte,6,gutenberg_texts/30486.txt,f1,4,0.12323564629305755,0.017884553055456005,-0.10535109323760156,16,False,arthur_conan_doyle,pro,c2,0,llm
pro_c2,all_authors,1000,4000,5000,charlotte_bronte,6,gutenberg_texts/30486.txt,f1,5,0.1261340763640635,0.01853813499523725,-0.10759594136882626,16,False,oscar_wilde,pro,c2,0,llm
pro_c2,all_authors,1000,0,1000,charlotte_bronte,7,gutenberg_texts/1260.txt,f1,1,0.039095890831341594,0.023790526375313252,-0.015305364456028342,5,False,joseph_conrad,pro,c2,0,llm
pro_c2,all_authors,1000,1000,2000,charlotte_bronte,7,gutenberg_texts/1260.txt,f1,2,0.08023324093249785,0.019413842695684677,-0.06081939823681318,9,False,herbert_george_wells,pro,c2,0,llm
pro_c2,all_authors,1000,2000,3000,charlotte_bronte,7,gutenberg_texts/1260.txt,f1,3,0.07642291461356716,0.006499713839777437,-0.06992320077378973,10,False,joseph_conrad,pro,c2,0,llm
pro_c2,all_authors,1000,3000,4000,charlotte_bronte,7,gutenberg_texts/1260.txt,f1,4,0.08004289151969247,0.006796694822941293,-0.07324619669675118,9,False,oscar_wilde,pro,c2,0,llm
pro_c2,all_authors,1000,4000,5000,charlotte_bronte,7,gutenberg_texts/1260.txt,f1,5,0.06981241841958818,0.01159605121875194,-0.05821636720083624,9,False,oscar_wilde,pro,c2,0,llm
pro_c2,all_authors,1000,0,1000,charlotte_bronte,8,gutenberg_texts/30486.txt,f1,1,0.09645500228669623,0.03333020683065355,-0.06312479545604269,13,False,herbert_george_wells,pro,c2,0,llm
pro_c2,all_authors,1000,1000,2000,charlotte_bronte,8,gutenberg_texts/30486.txt,f1,2,0.13166236971170311,0.022112161628345697,-0.10955020808335741,16,False,oscar_wilde,pro,c2,0,llm
pro_c2,all_authors,1000,2000,3000,charlotte_bronte,8,gutenberg_texts/30486.txt,f1,3,0.13120317563184403,0.02035610669443159,-0.11084706893741243,15,False,herbert_george_wells,pro,c2,0,llm
pro_c2,all_authors,1000,3000,4000,charlotte_bronte,8,gutenberg_texts/30486.txt,f1,4,0.06705143944230535,0.024568608489007656,-0.04248283095329769,10,False,oscar_wilde,pro,c2,0,llm
pro_c2,all_authors,1000,4000,5000,charlotte_bronte,8,gutenberg_texts/30486.txt,f1,5,0.10246972498283169,0.013075938654251773,-0.08939378632857992,13,False,oscar_wilde,pro,c2,0,llm
pro_c2,all_authors,1000,0,1000,charlotte_bronte,9,gutenberg_texts/1260.txt,f1,1,0.050326360792596246,0.02664633906646022,-0.023680021726136025,8,False,oscar_wilde,pro,c2,0,llm
pro_c2,all_authors,1000,1000,2000,charlotte_bronte,9,gutenberg_texts/1260.txt,f1,2,0.08270300124705289,0.01929350972908557,-0.06340949151796732,13,False,arthur_conan_doyle,pro,c2,0,llm
pro_c2,all_authors,1000,2000,3000,charlotte_bronte,9,gutenberg_texts/1260.txt,f1,3,0.07660725585638549,0.010707924636746424,-0.06589933121963906,12,False,herbert_george_wells,pro,c2,0,llm
pro_c2,all_authors,1000,3000,4000,charlotte_bronte,9,gutenberg_texts/1260.txt,f1,4,0.08079766379745744,0.013566153635138743,-0.0672315101623187,9,False,oscar_wilde,pro,c2,0,llm
pro_c2,all_authors,1000,4000,5000,charlotte_bronte,9,gutenberg_texts/1260.txt,f1,5,0.09388862771754258,0.032347946629713034,-0.06154068108782955,6,False,oscar_wilde,pro,c2,0,llm
pro_c2,all_authors,1000,0,1000,charlotte_bronte,10,gutenberg_texts/30486.txt,f1,1,0.08520144423672983,0.02457376898535392,-0.06062767525137591,12,False,joseph_conrad,pro,c2,0,llm
pro_c2,all_authors,1000,1000,2000,charlotte_bronte,10,gutenberg_texts/30486.txt,f1,2,0.12991855511439152,0.02086859080214354,-0.10904996431224798,18,False,arthur_conan_doyle,pro,c2,0,llm
pro_c2,all_authors,1000,2000,3000,charlotte_bronte,10,gutenberg_texts/30486.txt,f1,3,0.11935544740832596,0.010132234008263645,-0.10922321340006232,18,False,herbert_george_wells,pro,c2,0,llm
pro_c2,all_authors,1000,3000,4000,charlotte_bronte,10,gutenberg_texts/30486.txt,f1,4,0.16402861110194833,0.025307070675667592,-0.13872154042628074,17,False,arthur_conan_doyle,pro,c2,0,llm
pro_c2,all_authors,1000,4000,5000,charlotte_bronte,10,gutenberg_texts/30486.txt,f1,5,0.15673625267089075,0.02829170181277504,-0.1284445508581157,17,False,arthur_conan_doyle,pro,c2,0,llm
pro_c2,all_authors,1000,0,1000,oscar_wilde,1,gutenberg_texts/174.txt,f1,1,0.10506816158078236,0.019053013392891262,-0.0860151481878911,10,False,herbert_george_wells,pro,c2,0,llm
pro_c2,all_authors,1000,1000,2000,oscar_wilde,1,gutenberg_texts/174.txt,f1,2,0.16769071041804307,0.03946606437189043,-0.12822464604615263,14,False,herbert_george_wells,pro,c2,0,llm
pro_c2,all_authors,1000,2000,3000,oscar_wilde,1,gutenberg_texts/174.txt,f1,3,0.14768081509321904,0.0453911026911447,-0.10228971240207434,8,False,herbert_george_wells,pro,c2,0,llm
pro_c2,all_authors,1000,3000,4000,oscar_wilde,1,gutenberg_texts/174.txt,f1,4,0.11839681861346889,0.05257036674807321,-0.06582645186539568,4,False,herbert_george_wells,pro,c2,0,llm
pro_c2,all_authors,1000,4000,5000,oscar_wilde,1,gutenberg_texts/174.txt,f1,5,0.16639184351824948,0.04332002260467218,-0.1230718209135773,14,False,herbert_george_wells,pro,c2,0,llm
pro_c2,all_authors,1000,0,1000,oscar_wilde,2,gutenberg_texts/773.txt,f1,1,0.26437761852400815,0.1621942819175547,-0.10218333660645346,5,False,mary_shelley,pro,c2,0,llm
pro_c2,all_authors,1000,1000,2000,oscar_wilde,2,gutenberg_texts/773.txt,f1,2,0.2688183148965512,0.17055328247668744,-0.09826503241986378,5,False,mary_shelley,pro,c2,0,llm
pro_c2,all_authors,1000,2000,3000,oscar_wilde,2,gutenberg_texts/773.txt,f1,3,0.025813389430958948,0.01813113814023761,-0.007682251290721337,3,False,herbert_george_wells,pro,c2,0,llm
pro_c2,all_authors,1000,3000,4000,oscar_wilde,2,gutenberg_texts/773.txt,f1,4,0.03384758919646258,0.023058472941937955,-0.010789116254524625,2,False,arthur_conan_doyle,pro,c2,0,llm
pro_c2,all_authors,1000,4000,5000,oscar_wilde,2,gutenberg_texts/773.txt,f1,5,0.01721024701435149,0.011471964570421746,-0.0057382824439297445,3,False,herbert_george_wells,pro,c2,0,llm
pro_c2,all_authors,1000,0,1000,oscar_wilde,3,gutenberg_texts/174.txt,f1,1,0.14049427351391675,0.016536007732132978,-0.12395826578178376,16,False,herbert_george_wells,pro,c2,0,llm
pro_c2,all_authors,1000,1000,2000,oscar_wilde,3,gutenberg_texts/174.txt,f1,2,0.16689279664078396,0.03031717280688793,-0.13657562383389604,19,False,herbert_george_wells,pro,c2,0,llm
pro_c2,all_authors,1000,2000,3000,oscar_wilde,3,gutenberg_texts/174.txt,f1,3,0.20989395964138458,0.0419449906667784,-0.16794896897460618,18,False,harold_l_goodwin,pro,c2,0,llm
pro_c2,all_authors,1000,3000,4000,oscar_wilde,3,gutenberg_texts/174.txt,f1,4,0.16964287440758763,0.04903231257673918,-0.12061056183084845,12,False,herbert_george_wells,pro,c2,0,llm
pro_c2,all_authors,1000,4000,5000,oscar_wilde,3,gutenberg_texts/174.txt,f1,5,0.1232107150664192,0.03172197377582497,-0.09148874129059423,9,False,herbert_george_wells,pro,c2,0,llm
pro_c2,all_authors,1000,0,1000,oscar_wilde,4,gutenberg_texts/773.txt,f1,1,0.04092366630719701,0.02656644724261379,-0.014357219064583218,4,False,herbert_george_wells,pro,c2,0,llm
pro_c2,all_authors,1000,1000,2000,oscar_wilde,4,gutenberg_texts/773.txt,f1,2,0.04055409466812346,0.03324849980307179,-0.007305594865051668,3,False,arthur_conan_doyle,pro,c2,0,llm
pro_c2,all_authors,1000,2000,3000,oscar_wilde,4,gutenberg_texts/773.txt,f1,3,0.20653601303627442,0.1385499632692367,-0.06798604976703773,4,False,joseph_conrad,pro,c2,0,llm
pro_c2,all_authors,1000,3000,4000,oscar_wilde,4,gutenberg_texts/773.txt,f1,4,0.24204616793140257,0.16786269708422485,-0.07418347084717772,4,False,joseph_conrad,pro,c2,0,llm
pro_c2,all_authors,1000,4000,5000,oscar_wilde,4,gutenberg_texts/773.txt,f1,5,0.2078313879592105,0.14286632676890929,-0.06496506119030121,4,False,joseph_conrad,pro,c2,0,llm
pro_c2,all_authors,1000,0,1000,oscar_wilde,5,gutenberg_texts/174.txt,f1,1,0.20618776317660883,0.03217310797443022,-0.17401465520217863,18,False,arthur_conan_doyle,pro,c2,0,llm
pro_c2,all_authors,1000,1000,2000,oscar_wilde,5,gutenberg_texts/174.txt,f1,2,0.17958540616774207,0.037474527370018024,-0.14211087879772405,15,False,herbert_george_wells,pro,c2,0,llm
pro_c2,all_authors,1000,2000,3000,oscar_wilde,5,gutenberg_texts/174.txt,f1,3,0.13892660261948575,0.033805959599820516,-0.10512064301966523,12,False,herbert_george_wells,pro,c2,0,llm
pro_c2,all_authors,1000,3000,4000,oscar_wilde,5,gutenberg_texts/174.txt,f1,4,0.08883606741544593,0.018834429764751987,-0.07000163765069395,5,False,herbert_george_wells,pro,c2,0,llm
pro_c2,all_authors,1000,4000,5000,oscar_wilde,5,gutenberg_texts/174.txt,f1,5,0.16637023308709373,0.02578540859294045,-0.14058482449415327,19,False,herbert_george_wells,pro,c2,0,llm
pro_c2,all_authors,1000,0,1000,oscar_wilde,6,gutenberg_texts/773.txt,f1,1,0.065926236666139,0.04148599682203399,-0.024440239844105018,5,False,herbert_george_wells,pro,c2,0,llm
pro_c2,all_authors,1000,1000,2000,oscar_wilde,6,gutenberg_texts/773.txt,f1,2,0.03294644760379528,0.02266914524538282,-0.010277302358412461,3,False,arthur_conan_doyle,pro,c2,0,llm
pro_c2,all_authors,1000,2000,3000,oscar_wilde,6,gutenberg_texts/773.txt,f1,3,0.01756966008967556,0.009741113044912049,-0.00782854704476351,3,False,herbert_george_wells,pro,c2,0,llm
pro_c2,all_authors,1000,3000,4000,oscar_wilde,6,gutenberg_texts/773.txt,f1,4,0.2416968019328844,0.15996738535220445,-0.08172941658067995,4,False,joseph_conrad,pro,c2,0,llm
pro_c2,all_authors,1000,4000,5000,oscar_wilde,6,gutenberg_texts/773.txt,f1,5,0.24378713072685443,0.1580363440879666,-0.08575078663888783,4,False,joseph_conrad,pro,c2,0,llm
pro_c2,all_authors,1000,0,1000,oscar_wilde,7,gutenberg_texts/174.txt,f1,1,0.14246662486808837,0.03045085496829176,-0.11201576989979661,14,False,herbert_george_wells,pro,c2,0,llm
pro_c2,all_authors,1000,1000,2000,oscar_wilde,7,gutenberg_texts/174.txt,f1,2,0.16243776154258438,0.04963489232706707,-0.11280286921551731,11,False,herbert_george_wells,pro,c2,0,llm
pro_c2,all_authors,1000,2000,3000,oscar_wilde,7,gutenberg_texts/174.txt,f1,3,0.25520214467863644,0.016513891212525042,-0.2386882534661114,18,False,harold_l_goodwin,pro,c2,0,llm
pro_c2,all_authors,1000,3000,4000,oscar_wilde,7,gutenberg_texts/174.txt,f1,4,0.15458674238779602,0.024262357595692497,-0.1303243847921035,16,False,herbert_george_wells,pro,c2,0,llm
pro_c2,all_authors,1000,4000,5000,oscar_wilde,7,gutenberg_texts/174.txt,f1,5,0.12737693309013642,0.03811731100470628,-0.08925962208543015,6,False,herbert_george_wells,pro,c2,0,llm
pro_c2,all_authors,1000,0,1000,oscar_wilde,8,gutenberg_texts/773.txt,f1,1,0.02341908543916621,0.017499677299741258,-0.005919408139424952,3,False,arthur_conan_doyle,pro,c2,0,llm
pro_c2,all_authors,1000,1000,2000,oscar_wilde,8,gutenberg_texts/773.txt,f1,2,0.22882671596085868,0.15452871305335303,-0.07429800290750566,4,False,joseph_conrad,pro,c2,0,llm
pro_c2,all_authors,1000,2000,3000,oscar_wilde,8,gutenberg_texts/773.txt,f1,3,0.22414845698020494,0.14306798957579075,-0.08108046740441419,4,False,joseph_conrad,pro,c2,0,llm
pro_c2,all_authors,1000,3000,4000,oscar_wilde,8,gutenberg_texts/773.txt,f1,4,0.2246784429056236,0.14996315974996643,-0.07471528315565718,4,False,joseph_conrad,pro,c2,0,llm
pro_c2,all_authors,1000,4000,5000,oscar_wilde,8,gutenberg_texts/773.txt,f1,5,0.22103078333421766,0.15383128850134845,-0.06719949483286922,4,False,joseph_conrad,pro,c2,0,llm
pro_c2,all_authors,1000,0,1000,oscar_wilde,9,gutenberg_texts/174.txt,f1,1,0.12029481666221953,0.015982829767883733,-0.1043119868943358,14,False,herbert_george_wells,pro,c2,0,llm
pro_c2,all_authors,1000,1000,2000,oscar_wilde,9,gutenberg_texts/174.txt,f1,2,0.1442257887653474,0.0517743972317003,-0.09245139153364709,6,False,herbert_george_wells,pro,c2,0,llm
pro_c2,all_authors,1000,2000,3000,oscar_wilde,9,gutenberg_texts/174.txt,f1,3,0.1783851997611642,0.049308574837720755,-0.12907662492344346,14,False,herbert_george_wells,pro,c2,0,llm
pro_c2,all_authors,1000,3000,4000,oscar_wilde,9,gutenberg_texts/174.txt,f1,4,0.1334502735968634,0.0660595333358916,-0.0673907402609718,5,False,herbert_george_wells,pro,c2,0,llm
pro_c2,all_authors,1000,4000,5000,oscar_wilde,9,gutenberg_texts/174.txt,f1,5,0.15666365760948064,0.028561585760502155,-0.12810207184897848,15,False,herbert_george_wells,pro,c2,0,llm
pro_c2,all_authors,1000,0,1000,oscar_wilde,10,gutenberg_texts/773.txt,f1,1,0.23352653821674751,0.14822115537859643,-0.08530538283815109,5,False,joseph_conrad,pro,c2,0,llm
pro_c2,all_authors,1000,1000,2000,oscar_wilde,10,gutenberg_texts/773.txt,f1,2,0.03895431129153266,0.0263512863404871,-0.01260302495104556,3,False,herbert_george_wells,pro,c2,0,llm
pro_c2,all_authors,1000,2000,3000,oscar_wilde,10,gutenberg_texts/773.txt,f1,3,0.2410996336911437,0.1532770867102042,-0.0878225469809395,4,False,joseph_conrad,pro,c2,0,llm
pro_c2,all_authors,1000,3000,4000,oscar_wilde,10,gutenberg_texts/773.txt,f1,4,0.04562427102634838,0.03474422637811103,-0.010880044648237351,3,False,herbert_george_wells,pro,c2,0,llm
pro_c2,all_authors,1000,4000,5000,oscar_wilde,10,gutenberg_texts/773.txt,f1,5,0.22876247365705374,0.14676110046205282,-0.08200137319500092,4,False,joseph_conrad,pro,c2,0,llm
pro_c2,all_authors,1000,0,1000,joseph_conrad,1,gutenberg_texts/219.txt,f1,1,0.03461422793164665,0.024228714521699543,-0.01038551340994711,3,False,herbert_george_wells,pro,c2,0,llm
pro_c2,all_authors,1000,1000,2000,joseph_conrad,1,gutenberg_texts/219.txt,f1,2,0.01413325283752782,0.0036410293638618283,-0.010492223473665992,3,False,herbert_george_wells,pro,c2,0,llm
pro_c2,all_authors,1000,2000,3000,joseph_conrad,1,gutenberg_texts/219.txt,f1,3,0.16389755574166248,0.17455038874695916,0.01065283300529668,1,True,joseph_conrad,pro,c2,0,llm
pro_c2,all_authors,1000,3000,4000,joseph_conrad,1,gutenberg_texts/219.txt,f1,4,0.036216460574009526,0.02212445911940225,-0.014092001454607275,4,False,herbert_george_wells,pro,c2,0,llm
pro_c2,all_authors,1000,4000,5000,joseph_conrad,1,gutenberg_texts/219.txt,f1,5,0.03401044606138101,0.02302808827433896,-0.010982357787042051,4,False,oscar_wilde,pro,c2,0,llm
pro_c2,all_authors,1000,0,1000,joseph_conrad,2,gutenberg_texts/5658.txt,f1,1,0.13188257141217533,0.15625204211365984,0.024369470701484514,1,True,joseph_conrad,pro,c2,0,llm
pro_c2,all_authors,1000,1000,2000,joseph_conrad,2,gutenberg_texts/5658.txt,f1,2,0.029151670750816417,0.014094893543456574,-0.015056777207359843,4,False,arthur_conan_doyle,pro,c2,0,llm
