author_set,source_type,condition,feature,chunk_size,author,cohort,sample_id,book_id,prompt_source_book,run_id,predicted_author,correct
new,llm,flash,f1,2000,luis_senarens,new,generated_texts_positional_mechanism_v1/flash_c2/luis_senarens/run_04.txt,,gutenberg_texts/54648.txt,4,kathleen_thompson_norris,0
new,llm,flash,f1,2000,luis_senarens,new,generated_texts_positional_mechanism_v1/flash_c2/luis_senarens/run_05.txt,,gutenberg_texts/54629.txt,5,kathleen_thompson_norris,0
new,llm,flash,f1,2000,luis_senarens,new,generated_texts_positional_mechanism_v1/flash_c2/luis_senarens/run_06.txt,,gutenberg_texts/54648.txt,6,kathleen_thompson_norris,0
new,llm,flash,f1,2000,luis_senarens,new,generated_texts_positional_mechanism_v1/flash_c2/luis_senarens/run_07.txt,,gutenberg_texts/54629.txt,7,kathleen_thompson_norris,0
new,llm,flash,f1,2000,luis_senarens,new,generated_texts_positional_mechanism_v1/flash_c2/luis_senarens/run_08.txt,,gutenberg_texts/54648.txt,8,kathleen_thompson_norris,0
new,llm,flash,f1,2000,luis_senarens,new,generated_texts_positional_mechanism_v1/flash_c2/luis_senarens/run_09.txt,,gutenberg_texts/54629.txt,9,kathleen_thompson_norris,0
new,llm,flash,f1,2000,luis_senarens,new,generated_texts_positional_mechanism_v1/flash_c2/luis_senarens/run_10.txt,,gutenberg_texts/54648.txt,10,kathleen_thompson_norris,0
new,llm,flash,f1,2000,luis_senarens,new,generated_texts_positional_mechanism_v1/flash_c2/luis_senarens/run_11.txt,,gutenberg_texts/54629.txt,11,kathleen_thompson_norris,0
new,llm,flash,f1,2000,luis_senarens,new,generated_texts_positional_mechanism_v1/flash_c2/luis_senarens/run_12.txt,,gutenberg_texts/54648.txt,12,kathleen_thompson_norris,0
new,llm,flash,f1,2000,luis_senarens,new,generated_texts_positional_mechanism_v1/flash_c2/luis_senarens/run_13.txt,,gutenberg_texts/54629.txt,13,kathleen_thompson_norris,0
new,llm,flash,f1,2000,luis_senarens,new,generated_texts_positional_mechanism_v1/flash_c2/luis_senarens/run_14.txt,,gutenberg_texts/54648.txt,14,kathleen_thompson_norris,0
new,llm,flash,f1,2000,luis_senarens,new,generated_texts_positional_mechanism_v1/flash_c2/luis_senarens/run_15.txt,,gutenberg_texts/54629.txt,15,kathleen_thompson_norris,0
new,llm,flash,f1,2000,luis_senarens,new,generated_texts_positional_mechanism_v1/flash_c2/luis_senarens/run_16.txt,,gutenberg_texts/54648.txt,16,kathleen_thompson_norris,0
new,llm,flash,f1,2000,luis_senarens,new,generated_texts_positional_mechanism_v1/flash_c2/luis_senarens/run_17.txt,,gutenberg_texts/54629.txt,17,kathleen_thompson_norris,0
new,llm,flash,f1,2000,luis_senarens,new,generated_texts_positional_mechanism_v1/flash_c2/luis_senarens/run_18.txt,,gutenberg_texts/54648.txt,18,kathleen_thompson_norris,0
new,llm,flash,f1,2000,luis_senarens,new,generated_texts_positional_mechanism_v1/flash_c2/luis_senarens/run_19.txt,,gutenberg_texts/54629.txt,19,kathleen_thompson_norris,0
new,llm,flash,f1,2000,luis_senarens,new,generated_texts_positional_mechanism_v1/flash_c2/luis_senarens/run_20.txt,,gutenberg_texts/54648.txt,20,kathleen_thompson_norris,0
new,llm,flash,f1,2000,john_c_hutcheson,new,generated_texts_positional_mechanism_v1/flash_c2/john_c_hutcheson/run_01.txt,,gutenberg_texts/21107.txt,1,john_c_hutcheson,1
new,llm,flash,f1,2000,john_c_hutcheson,new,generated_texts_positional_mechanism_v1/flash_c2/john_c_hutcheson/run_02.txt,,gutenberg_texts/24267.txt,2,john_c_hutcheson,1
new,llm,flash,f1,2000,john_c_hutcheson,new,generated_texts_positional_mechanism_v1/flash_c2/john_c_hutcheson/run_03.txt,,gutenberg_texts/21107.txt,3,john_c_hutcheson,1
new,llm,flash,f1,2000,john_c_hutcheson,new,generated_texts_positional_mechanism_v1/flash_c2/john_c_hutcheson/run_04.txt,,gutenberg_texts/24267.txt,4,john_c_hutcheson,1
new,llm,flash,f1,2000,john_c_hutcheson,new,generated_texts_positional_mechanism_v1/flash_c2/john_c_hutcheson/run_05.txt,,gutenberg_texts/21107.txt,5,john_c_hutcheson,1
new,llm,flash,f1,2000,john_c_hutcheson,new,generated_texts_positional_mechanism_v1/flash_c2/john_c_hutcheson/run_06.txt,,gutenberg_texts/24267.txt,6,john_c_hutcheson,1
new,llm,flash,f1,2000,john_c_hutcheson,new,generated_texts_positional_mechanism_v1/flash_c2/john_c_hutcheson/run_07.txt,,gutenberg_texts/21107.txt,7,john_c_hutcheson,1
new,llm,flash,f1,2000,john_c_hutcheson,new,generated_texts_positional_mechanism_v1/flash_c2/john_c_hutcheson/run_08.txt,,gutenberg_texts/24267.txt,8,john_c_hutcheson,1
new,llm,flash,f1,2000,john_c_hutcheson,new,generated_texts_positional_mechanism_v1/flash_c2/john_c_hutcheson/run_09.txt,,gutenberg_texts/21107.txt,9,john_c_hutcheson,1
new,llm,flash,f1,2000,john_c_hutcheson,new,generated_texts_positional_mechanism_v1/flash_c2/john_c_hutcheson/run_10.txt,,gutenberg_texts/24267.txt,10,john_c_hutcheson,1
new,llm,flash,f1,2000,john_c_hutcheson,new,generated_texts_positional_mechanism_v1/flash_c2/john_c_hutcheson/run_11.txt,,gutenberg_texts/21107.txt,11,john_c_hutcheson,1
new,llm,flash,f1,2000,john_c_hutcheson,new,generated_texts_positional_mechanism_v1/flash_c2/john_c_hutcheson/run_12.txt,,gutenberg_texts/24267.txt,12,john_c_hutcheson,1
new,llm,flash,f1,2000,john_c_hutcheson,new,generated_texts_positional_mechanism_v1/flash_c2/john_c_hutcheson/run_13.txt,,gutenberg_texts/21107.txt,13,john_c_hutcheson,1
new,llm,flash,f1,2000,john_c_hutcheson,new,generated_texts_positional_mechanism_v1/flash_c2/john_c_hutcheson/run_14.txt,,gutenberg_texts/24267.txt,14,john_c_hutcheson,1
new,llm,flash,f1,2000,john_c_hutcheson,new,generated_texts_positional_mechanism_v1/flash_c2/john_c_hutcheson/run_15.txt,,gutenberg_texts/21107.txt,15,john_c_hutcheson,1
new,llm,flash,f1,2000,john_c_hutcheson,new,generated_texts_positional_mechanism_v1/flash_c2/john_c_hutcheson/run_16.txt,,gutenberg_texts/24267.txt,16,john_c_hutcheson,1
new,llm,flash,f1,2000,john_c_hutcheson,new,generated_texts_positional_mechanism_v1/flash_c2/john_c_hutcheson/run_17.txt,,gutenberg_texts/21107.txt,17,john_c_hutcheson,1
new,llm,flash,f1,2000,john_c_hutcheson,new,generated_texts_positional_mechanism_v1/flash_c2/john_c_hutcheson/run_18.txt,,gutenberg_texts/24267.txt,18,john_c_hutcheson,1
new,llm,flash,f1,2000,john_c_hutcheson,new,generated_texts_positional_mechanism_v1/flash_c2/john_c_hutcheson/run_19.txt,,gutenberg_texts/21107.txt,19,kathleen_thompson_norris,0
new,llm,flash,f1,2000,john_c_hutcheson,new,generated_texts_positional_mechanism_v1/flash_c2/john_c_hutcheson/run_20.txt,,gutenberg_texts/24267.txt,20,john_c_hutcheson,1
new,llm,flash,f1,2000,harold_l_goodwin,new,generated_texts_positional_mechanism_v1/flash_c2/harold_l_goodwin/run_01.txt,,gutenberg_texts/31581.txt,1,harold_l_goodwin,1
new,llm,flash,f1,2000,harold_l_goodwin,new,generated_texts_positional_mechanism_v1/flash_c2/harold_l_goodwin/run_02.txt,,gutenberg_texts/31589.txt,2,harold_l_goodwin,1
new,llm,flash,f1,2000,harold_l_goodwin,new,generated_texts_positional_mechanism_v1/flash_c2/harold_l_goodwin/run_03.txt,,gutenberg_texts/31581.txt,3,harold_l_goodwin,1
new,llm,flash,f1,2000,harold_l_goodwin,new,generated_texts_positional_mechanism_v1/flash_c2/harold_l_goodwin/run_04.txt,,gutenberg_texts/31589.txt,4,robert_sidney_bowen,0
new,llm,flash,f1,2000,harold_l_goodwin,new,generated_texts_positional_mechanism_v1/flash_c2/harold_l_goodwin/run_05.txt,,gutenberg_texts/31581.txt,5,harold_l_goodwin,1
new,llm,flash,f1,2000,harold_l_goodwin,new,generated_texts_positional_mechanism_v1/flash_c2/harold_l_goodwin/run_06.txt,,gutenberg_texts/31589.txt,6,harold_l_goodwin,1
new,llm,flash,f1,2000,harold_l_goodwin,new,generated_texts_positional_mechanism_v1/flash_c2/harold_l_goodwin/run_07.txt,,gutenberg_texts/31581.txt,7,harold_l_goodwin,1
new,llm,flash,f1,2000,harold_l_goodwin,new,generated_texts_positional_mechanism_v1/flash_c2/harold_l_goodwin/run_08.txt,,gutenberg_texts/31589.txt,8,harold_l_goodwin,1
new,llm,flash,f1,2000,harold_l_goodwin,new,generated_texts_positional_mechanism_v1/flash_c2/harold_l_goodwin/run_09.txt,,gutenberg_texts/31581.txt,9,robert_sidney_bowen,0
new,llm,flash,f1,2000,harold_l_goodwin,new,generated_texts_positional_mechanism_v1/flash_c2/harold_l_goodwin/run_10.txt,,gutenberg_texts/31589.txt,10,harold_l_goodwin,1
new,llm,flash,f1,2000,harold_l_goodwin,new,generated_texts_positional_mechanism_v1/flash_c2/harold_l_goodwin/run_11.txt,,gutenberg_texts/31581.txt,11,harold_l_goodwin,1
new,llm,flash,f1,2000,harold_l_goodwin,new,generated_texts_positional_mechanism_v1/flash_c2/harold_l_goodwin/run_12.txt,,gutenberg_texts/31589.txt,12,robert_sidney_bowen,0
new,llm,flash,f1,2000,harold_l_goodwin,new,generated_texts_positional_mechanism_v1/flash_c2/harold_l_goodwin/run_13.txt,,gutenberg_texts/31581.txt,13,harold_l_goodwin,1
new,llm,flash,f1,2000,harold_l_goodwin,new,generated_texts_positional_mechanism_v1/flash_c2/harold_l_goodwin/run_14.txt,,gutenberg_texts/31589.txt,14,harold_l_goodwin,1
new,llm,flash,f1,2000,harold_l_goodwin,new,generated_texts_positional_mechanism_v1/flash_c2/harold_l_goodwin/run_15.txt,,gutenberg_texts/31581.txt,15,harold_l_goodwin,1
new,llm,flash,f1,2000,harold_l_goodwin,new,generated_texts_positional_mechanism_v1/flash_c2/harold_l_goodwin/run_16.txt,,gutenberg_texts/31589.txt,16,harold_l_goodwin,1
new,llm,flash,f1,2000,harold_l_goodwin,new,generated_texts_positional_mechanism_v1/flash_c2/harold_l_goodwin/run_17.txt,,gutenberg_texts/31581.txt,17,harold_l_goodwin,1
new,llm,flash,f1,2000,harold_l_goodwin,new,generated_texts_positional_mechanism_v1/flash_c2/harold_l_goodwin/run_18.txt,,gutenberg_texts/31589.txt,18,harold_l_goodwin,1
new,llm,flash,f1,2000,harold_l_goodwin,new,generated_texts_positional_mechanism_v1/flash_c2/harold_l_goodwin/run_19.txt,,gutenberg_texts/31581.txt,19,harold_l_goodwin,1
new,llm,flash,f1,2000,harold_l_goodwin,new,generated_texts_positional_mechanism_v1/flash_c2/harold_l_goodwin/run_20.txt,,gutenberg_texts/31589.txt,20,harold_l_goodwin,1
new,llm,flash,f1,2000,kathleen_thompson_norris,new,generated_texts_positional_mechanism_v1/flash_c2/kathleen_thompson_norris/run_01.txt,,gutenberg_texts/3635.txt,1,kathleen_thompson_norris,1
new,llm,flash,f1,2000,kathleen_thompson_norris,new,generated_texts_positional_mechanism_v1/flash_c2/kathleen_thompson_norris/run_02.txt,,gutenberg_texts/4787.txt,2,kathleen_thompson_norris,1
new,llm,flash,f1,2000,kathleen_thompson_norris,new,generated_texts_positional_mechanism_v1/flash_c2/kathleen_thompson_norris/run_03.txt,,gutenberg_texts/3635.txt,3,kathleen_thompson_norris,1
new,llm,flash,f1,2000,kathleen_thompson_norris,new,generated_texts_positional_mechanism_v1/flash_c2/kathleen_thompson_norris/run_04.txt,,gutenberg_texts/4787.txt,4,kathleen_thompson_norris,1
new,llm,flash,f1,2000,kathleen_thompson_norris,new,generated_texts_positional_mechanism_v1/flash_c2/kathleen_thompson_norris/run_05.txt,,gutenberg_texts/3635.txt,5,kathleen_thompson_norris,1
new,llm,flash,f1,2000,kathleen_thompson_norris,new,generated_texts_positional_mechanism_v1/flash_c2/kathleen_thompson_norris/run_06.txt,,gutenberg_texts/4787.txt,6,kathleen_thompson_norris,1
new,llm,flash,f1,2000,kathleen_thompson_norris,new,generated_texts_positional_mechanism_v1/flash_c2/kathleen_thompson_norris/run_07.txt,,gutenberg_texts/3635.txt,7,kathleen_thompson_norris,1
new,llm,flash,f1,2000,kathleen_thompson_norris,new,generated_texts_positional_mechanism_v1/flash_c2/kathleen_thompson_norris/run_08.txt,,gutenberg_texts/4787.txt,8,kathleen_thompson_norris,1
new,llm,flash,f1,2000,kathleen_thompson_norris,new,generated_texts_positional_mechanism_v1/flash_c2/kathleen_thompson_norris/run_09.txt,,gutenberg_texts/3635.txt,9,kathleen_thompson_norris,1
new,llm,flash,f1,2000,kathleen_thompson_norris,new,generated_texts_positional_mechanism_v1/flash_c2/kathleen_thompson_norris/run_10.txt,,gutenberg_texts/4787.txt,10,kathleen_thompson_norris,1
new,llm,flash,f1,2000,kathleen_thompson_norris,new,generated_texts_positional_mechanism_v1/flash_c2/kathleen_thompson_norris/run_11.txt,,gutenberg_texts/3635.txt,11,kathleen_thompson_norris,1
new,llm,flash,f1,2000,kathleen_thompson_norris,new,generated_texts_positional_mechanism_v1/flash_c2/kathleen_thompson_norris/run_12.txt,,gutenberg_texts/4787.txt,12,kathleen_thompson_norris,1
new,llm,flash,f1,2000,kathleen_thompson_norris,new,generated_texts_positional_mechanism_v1/flash_c2/kathleen_thompson_norris/run_13.txt,,gutenberg_texts/3635.txt,13,kathleen_thompson_norris,1
new,llm,flash,f1,2000,kathleen_thompson_norris,new,generated_texts_positional_mechanism_v1/flash_c2/kathleen_thompson_norris/run_14.txt,,gutenberg_texts/4787.txt,14,kathleen_thompson_norris,1
new,llm,flash,f1,2000,kathleen_thompson_norris,new,generated_texts_positional_mechanism_v1/flash_c2/kathleen_thompson_norris/run_15.txt,,gutenberg_texts/3635.txt,15,kathleen_thompson_norris,1
new,llm,flash,f1,2000,kathleen_thompson_norris,new,generated_texts_positional_mechanism_v1/flash_c2/kathleen_thompson_norris/run_16.txt,,gutenberg_texts/4787.txt,16,kathleen_thompson_norris,1
new,llm,flash,f1,2000,kathleen_thompson_norris,new,generated_texts_positional_mechanism_v1/flash_c2/kathleen_thompson_norris/run_17.txt,,gutenberg_texts/3635.txt,17,john_c_hutcheson,0
new,llm,flash,f1,2000,kathleen_thompson_norris,new,generated_texts_positional_mechanism_v1/flash_c2/kathleen_thompson_norris/run_18.txt,,gutenberg_texts/4787.txt,18,kathleen_thompson_norris,1
new,llm,flash,f1,2000,kathleen_thompson_norris,new,generated_texts_positional_mechanism_v1/flash_c2/kathleen_thompson_norris/run_19.txt,,gutenberg_texts/3635.txt,19,kathleen_thompson_norris,1
new,llm,flash,f1,2000,kathleen_thompson_norris,new,generated_texts_positional_mechanism_v1/flash_c2/kathleen_thompson_norris/run_20.txt,,gutenberg_texts/4787.txt,20,kathleen_thompson_norris,1
new,llm,flash,f1,2000,arthur_scott_bailey,new,generated_texts_positional_mechanism_v1/flash_c2/arthur_scott_bailey/run_01.txt,,gutenberg_texts/9462.txt,1,kathleen_thompson_norris,0
new,llm,flash,f1,2000,arthur_scott_bailey,new,generated_texts_positional_mechanism_v1/flash_c2/arthur_scott_bailey/run_02.txt,,gutenberg_texts/18656.txt,2,kathleen_thompson_norris,0
new,llm,flash,f1,2000,arthur_scott_bailey,new,generated_texts_positional_mechanism_v1/flash_c2/arthur_scott_bailey/run_03.txt,,gutenberg_texts/9462.txt,3,robert_sidney_bowen,0
new,llm,flash,f1,2000,arthur_scott_bailey,new,generated_texts_positional_mechanism_v1/flash_c2/arthur_scott_bailey/run_04.txt,,gutenberg_texts/18656.txt,4,robert_sidney_bowen,0
new,llm,flash,f1,2000,arthur_scott_bailey,new,generated_texts_positional_mechanism_v1/flash_c2/arthur_scott_bailey/run_05.txt,,gutenberg_texts/9462.txt,5,kathleen_thompson_norris,0
new,llm,flash,f1,2000,arthur_scott_bailey,new,generated_texts_positional_mechanism_v1/flash_c2/arthur_scott_bailey/run_06.txt,,gutenberg_texts/18656.txt,6,robert_sidney_bowen,0
new,llm,flash,f1,2000,arthur_scott_bailey,new,generated_texts_positional_mechanism_v1/flash_c2/arthur_scott_bailey/run_07.txt,,gutenberg_texts/9462.txt,7,kathleen_thompson_norris,0
new,llm,flash,f1,2000,arthur_scott_bailey,new,generated_texts_positional_mechanism_v1/flash_c2/arthur_scott_bailey/run_08.txt,,gutenberg_texts/18656.txt,8,robert_sidney_bowen,0
new,llm,flash,f1,2000,arthur_scott_bailey,new,generated_texts_positional_mechanism_v1/flash_c2/arthur_scott_bailey/run_09.txt,,gutenberg_texts/9462.txt,9,robert_sidney_bowen,0
new,llm,flash,f1,2000,arthur_scott_bailey,new,generated_texts_positional_mechanism_v1/flash_c2/arthur_scott_bailey/run_10.txt,,gutenberg_texts/18656.txt,10,robert_sidney_bowen,0
new,llm,flash,f1,2000,arthur_scott_bailey,new,generated_texts_positional_mechanism_v1/flash_c2/arthur_scott_bailey/run_11.txt,,gutenberg_texts/9462.txt,11,robert_sidney_bowen,0
new,llm,flash,f1,2000,arthur_scott_bailey,new,generated_texts_positional_mechanism_v1/flash_c2/arthur_scott_bailey/run_12.txt,,gutenberg_texts/18656.txt,12,robert_sidney_bowen,0
new,llm,flash,f1,2000,arthur_scott_bailey,new,generated_texts_positional_mechanism_v1/flash_c2/arthur_scott_bailey/run_13.txt,,gutenberg_texts/9462.txt,13,robert_sidney_bowen,0
new,llm,flash,f1,2000,arthur_scott_bailey,new,generated_texts_positional_mechanism_v1/flash_c2/arthur_scott_bailey/run_14.txt,,gutenberg_texts/18656.txt,14,louis_joseph_vance,0
new,llm,flash,f1,2000,arthur_scott_bailey,new,generated_texts_positional_mechanism_v1/flash_c2/arthur_scott_bailey/run_15.txt,,gutenberg_texts/9462.txt,15,kathleen_thompson_norris,0
new,llm,flash,f1,2000,arthur_scott_bailey,new,generated_texts_positional_mechanism_v1/flash_c2/arthur_scott_bailey/run_16.txt,,gutenberg_texts/18656.txt,16,robert_sidney_bowen,0
new,llm,flash,f1,2000,arthur_scott_bailey,new,generated_texts_positional_mechanism_v1/flash_c2/arthur_scott_bailey/run_17.txt,,gutenberg_texts/9462.txt,17,robert_sidney_bowen,0
new,llm,flash,f1,2000,arthur_scott_bailey,new,generated_texts_positional_mechanism_v1/flash_c2/arthur_scott_bailey/run_18.txt,,gutenberg_texts/18656.txt,18,robert_sidney_bowen,0
new,llm,flash,f1,2000,arthur_scott_bailey,new,generated_texts_positional_mechanism_v1/flash_c2/arthur_scott_bailey/run_19.txt,,gutenberg_texts/9462.txt,19,kathleen_thompson_norris,0
new,llm,flash,f1,2000,arthur_scott_bailey,new,generated_texts_positional_mechanism_v1/flash_c2/arthur_scott_bailey/run_20.txt,,gutenberg_texts/18656.txt,20,robert_sidney_bowen,0
new,llm,flash,f1,2000,louis_joseph_vance,new,generated_texts_positional_mechanism_v1/flash_c2/louis_joseph_vance/run_01.txt,,gutenberg_texts/8741.txt,1,kathleen_thompson_norris,0
new,llm,flash,f1,2000,louis_joseph_vance,new,generated_texts_positional_mechanism_v1/flash_c2/louis_joseph_vance/run_02.txt,,gutenberg_texts/9378.txt,2,kathleen_thompson_norris,0
new,llm,flash,f1,2000,louis_joseph_vance,new,generated_texts_positional_mechanism_v1/flash_c2/louis_joseph_vance/run_03.txt,,gutenberg_texts/8741.txt,3,john_c_hutcheson,0
new,llm,flash,f1,2000,louis_joseph_vance,new,generated_texts_positional_mechanism_v1/flash_c2/louis_joseph_vance/run_04.txt,,gutenberg_texts/9378.txt,4,kathleen_thompson_norris,0
new,llm,flash,f1,2000,louis_joseph_vance,new,generated_texts_positional_mechanism_v1/flash_c2/louis_joseph_vance/run_05.txt,,gutenberg_texts/8741.txt,5,kathleen_thompson_norris,0
new,llm,flash,f1,2000,louis_joseph_vance,new,generated_texts_positional_mechanism_v1/flash_c2/louis_joseph_vance/run_06.txt,,gutenberg_texts/9378.txt,6,john_c_hutcheson,0
new,llm,flash,f1,2000,louis_joseph_vance,new,generated_texts_positional_mechanism_v1/flash_c2/louis_joseph_vance/run_07.txt,,gutenberg_texts/8741.txt,7,john_c_hutcheson,0
new,llm,flash,f1,2000,louis_joseph_vance,new,generated_texts_positional_mechanism_v1/flash_c2/louis_joseph_vance/run_08.txt,,gutenberg_texts/9378.txt,8,kathleen_thompson_norris,0
new,llm,flash,f1,2000,louis_joseph_vance,new,generated_texts_positional_mechanism_v1/flash_c2/louis_joseph_vance/run_09.txt,,gutenberg_texts/8741.txt,9,john_c_hutcheson,0
new,llm,flash,f1,2000,louis_joseph_vance,new,generated_texts_positional_mechanism_v1/flash_c2/louis_joseph_vance/run_10.txt,,gutenberg_texts/9378.txt,10,john_c_hutcheson,0
new,llm,flash,f1,2000,louis_joseph_vance,new,generated_texts_positional_mechanism_v1/flash_c2/louis_joseph_vance/run_11.txt,,gutenberg_texts/8741.txt,11,john_c_hutcheson,0
new,llm,flash,f1,2000,louis_joseph_vance,new,generated_texts_positional_mechanism_v1/flash_c2/louis_joseph_vance/run_12.txt,,gutenberg_texts/9378.txt,12,kathleen_thompson_norris,0
new,llm,flash,f1,2000,louis_joseph_vance,new,generated_texts_positional_mechanism_v1/flash_c2/louis_joseph_vance/run_13.txt,,gutenberg_texts/8741.txt,13,kathleen_thompson_norris,0
new,llm,flash,f1,2000,louis_joseph_vance,new,generated_texts_positional_mechanism_v1/flash_c2/louis_joseph_vance/run_14.txt,,gutenberg_texts/9378.txt,14,john_c_hutcheson,0
new,llm,flash,f1,2000,louis_joseph_vance,new,generated_texts_positional_mechanism_v1/flash_c2/louis_joseph_vance/run_15.txt,,gutenberg_texts/8741.txt,15,john_c_hutcheson,0
new,llm,flash,f1,2000,louis_joseph_vance,new,generated_texts_positional_mechanism_v1/flash_c2/louis_joseph_vance/run_16.txt,,gutenberg_texts/9378.txt,16,kathleen_thompson_norris,0
new,llm,flash,f1,2000,louis_joseph_vance,new,generated_texts_positional_mechanism_v1/flash_c2/louis_joseph_vance/run_17.txt,,gutenberg_texts/8741.txt,17,kathleen_thompson_norris,0
new,llm,flash,f1,2000,louis_joseph_vance,new,generated_texts_positional_mechanism_v1/flash_c2/louis_joseph_vance/run_18.txt,,gutenberg_texts/9378.txt,18,kathleen_thompson_norris,0
new,llm,flash,f1,2000,louis_joseph_vance,new,generated_texts_positional_mechanism_v1/flash_c2/louis_joseph_vance/run_19.txt,,gutenberg_texts/8741.txt,19,john_c_hutcheson,0
new,llm,flash,f1,2000,louis_joseph_vance,new,generated_texts_positional_mechanism_v1/flash_c2/louis_joseph_vance/run_20.txt,,gutenberg_texts/9378.txt,20,john_c_hutcheson,0
new,llm,flash,f1,2000,susan_warner,new,generated_texts_positional_mechanism_v1/flash_c2/susan_warner/run_01.txt,,gutenberg_texts/16918.txt,1,kathleen_thompson_norris,0
new,llm,flash,f1,2000,susan_warner,new,generated_texts_positional_mechanism_v1/flash_c2/susan_warner/run_02.txt,,gutenberg_texts/8874.txt,2,john_c_hutcheson,0
new,llm,flash,f1,2000,susan_warner,new,generated_texts_positional_mechanism_v1/flash_c2/susan_warner/run_03.txt,,gutenberg_texts/16918.txt,3,kathleen_thompson_norris,0
new,llm,flash,f1,2000,susan_warner,new,generated_texts_positional_mechanism_v1/flash_c2/susan_warner/run_04.txt,,gutenberg_texts/8874.txt,4,john_c_hutcheson,0
new,llm,flash,f1,2000,susan_warner,new,generated_texts_positional_mechanism_v1/flash_c2/susan_warner/run_05.txt,,gutenberg_texts/16918.txt,5,kathleen_thompson_norris,0
new,llm,flash,f1,2000,susan_warner,new,generated_texts_positional_mechanism_v1/flash_c2/susan_warner/run_06.txt,,gutenberg_texts/8874.txt,6,john_c_hutcheson,0
new,llm,flash,f1,2000,susan_warner,new,generated_texts_positional_mechanism_v1/flash_c2/susan_warner/run_07.txt,,gutenberg_texts/16918.txt,7,kathleen_thompson_norris,0
new,llm,flash,f1,2000,susan_warner,new,generated_texts_positional_mechanism_v1/flash_c2/susan_warner/run_08.txt,,gutenberg_texts/8874.txt,8,john_c_hutcheson,0
new,llm,flash,f1,2000,susan_warner,new,generated_texts_positional_mechanism_v1/flash_c2/susan_warner/run_09.txt,,gutenberg_texts/16918.txt,9,kathleen_thompson_norris,0
new,llm,flash,f1,2000,susan_warner,new,generated_texts_positional_mechanism_v1/flash_c2/susan_warner/run_10.txt,,gutenberg_texts/8874.txt,10,john_c_hutcheson,0
new,llm,flash,f1,2000,susan_warner,new,generated_texts_positional_mechanism_v1/flash_c2/susan_warner/run_11.txt,,gutenberg_texts/16918.txt,11,kathleen_thompson_norris,0
new,llm,flash,f1,2000,susan_warner,new,generated_texts_positional_mechanism_v1/flash_c2/susan_warner/run_12.txt,,gutenberg_texts/8874.txt,12,john_c_hutcheson,0
new,llm,flash,f1,2000,susan_warner,new,generated_texts_positional_mechanism_v1/flash_c2/susan_warner/run_13.txt,,gutenberg_texts/16918.txt,13,kathleen_thompson_norris,0
new,llm,flash,f1,2000,susan_warner,new,generated_texts_positional_mechanism_v1/flash_c2/susan_warner/run_14.txt,,gutenberg_texts/8874.txt,14,kathleen_thompson_norris,0
new,llm,flash,f1,2000,susan_warner,new,generated_texts_positional_mechanism_v1/flash_c2/susan_warner/run_15.txt,,gutenberg_texts/16918.txt,15,kathleen_thompson_norris,0
new,llm,flash,f1,2000,susan_warner,new,generated_texts_positional_mechanism_v1/flash_c2/susan_warner/run_16.txt,,gutenberg_texts/8874.txt,16,john_c_hutcheson,0
new,llm,flash,f1,2000,susan_warner,new,generated_texts_positional_mechanism_v1/flash_c2/susan_warner/run_17.txt,,gutenberg_texts/16918.txt,17,kathleen_thompson_norris,0
new,llm,flash,f1,2000,susan_warner,new,generated_texts_positional_mechanism_v1/flash_c2/susan_warner/run_18.txt,,gutenberg_texts/8874.txt,18,john_c_hutcheson,0
new,llm,flash,f1,2000,susan_warner,new,generated_texts_positional_mechanism_v1/flash_c2/susan_warner/run_19.txt,,gutenberg_texts/16918.txt,19,john_c_hutcheson,0
new,llm,flash,f1,2000,susan_warner,new,generated_texts_positional_mechanism_v1/flash_c2/susan_warner/run_20.txt,,gutenberg_texts/8874.txt,20,john_c_hutcheson,0
new,llm,flash,f1,2000,ethel_m_dell,new,generated_texts_positional_mechanism_v1/flash_c2/ethel_m_dell/run_01.txt,,gutenberg_texts/12360.txt,1,kathleen_thompson_norris,0
new,llm,flash,f1,2000,ethel_m_dell,new,generated_texts_positional_mechanism_v1/flash_c2/ethel_m_dell/run_02.txt,,gutenberg_texts/13960.txt,2,kathleen_thompson_norris,0
new,llm,flash,f1,2000,ethel_m_dell,new,generated_texts_positional_mechanism_v1/flash_c2/ethel_m_dell/run_03.txt,,gutenberg_texts/12360.txt,3,kathleen_thompson_norris,0
new,llm,flash,f1,2000,ethel_m_dell,new,generated_texts_positional_mechanism_v1/flash_c2/ethel_m_dell/run_04.txt,,gutenberg_texts/13960.txt,4,kathleen_thompson_norris,0
new,llm,flash,f1,2000,ethel_m_dell,new,generated_texts_positional_mechanism_v1/flash_c2/ethel_m_dell/run_05.txt,,gutenberg_texts/12360.txt,5,kathleen_thompson_norris,0
new,llm,flash,f1,2000,ethel_m_dell,new,generated_texts_positional_mechanism_v1/flash_c2/ethel_m_dell/run_06.txt,,gutenberg_texts/13960.txt,6,kathleen_thompson_norris,0
new,llm,flash,f1,2000,ethel_m_dell,new,generated_texts_positional_mechanism_v1/flash_c2/ethel_m_dell/run_07.txt,,gutenberg_texts/12360.txt,7,kathleen_thompson_norris,0
new,llm,flash,f1,2000,ethel_m_dell,new,generated_texts_positional_mechanism_v1/flash_c2/ethel_m_dell/run_08.txt,,gutenberg_texts/13960.txt,8,kathleen_thompson_norris,0
