rival_mode,window_policy,budget_n,draw,role,design,author,held_out,books,n_marks,long_start,half_start,short_start
asymmetric,random,4000,1,target,two_books,agnes_may_fleming,gutenberg_texts/15317.txt,full_books/agnes_may_fleming_full.txt;gutenberg_texts/7063.txt,8000,5217,5217,24181
asymmetric,random,4000,1,target,one_book,agnes_may_fleming,gutenberg_texts/15317.txt,gutenberg_texts/7063.txt,8000,23087,23087,12728
asymmetric,random,4000,1,target,two_books,agnes_may_fleming,gutenberg_texts/15317.txt,gutenberg_texts/7063.txt;full_books/agnes_may_fleming_full.txt,8000,23087,23087,12728
asymmetric,random,4000,1,target,one_book,arthur_conan_doyle,gutenberg_texts/1661.txt,gutenberg_texts/2852.txt,8000,1813,1813,643
asymmetric,random,4000,1,target,two_books,arthur_conan_doyle,gutenberg_texts/1661.txt,gutenberg_texts/2852.txt;gutenberg_texts/244.txt,8000,1813,1813,643
asymmetric,random,4000,1,target,one_book,arthur_conan_doyle,gutenberg_texts/244.txt,gutenberg_texts/1661.txt,8000,8518,8518,2568
asymmetric,random,4000,1,target,two_books,arthur_conan_doyle,gutenberg_texts/244.txt,gutenberg_texts/1661.txt;gutenberg_texts/2852.txt,8000,8518,8518,2568
asymmetric,random,4000,1,target,one_book,arthur_conan_doyle,gutenberg_texts/244.txt,gutenberg_texts/2852.txt,8000,159,159,3270
asymmetric,random,4000,1,target,two_books,arthur_conan_doyle,gutenberg_texts/244.txt,gutenberg_texts/2852.txt;gutenberg_texts/1661.txt,8000,159,159,3270
asymmetric,random,4000,1,target,one_book,arthur_conan_doyle,gutenberg_texts/2852.txt,gutenberg_texts/1661.txt,8000,5584,5584,202
asymmetric,random,4000,1,target,two_books,arthur_conan_doyle,gutenberg_texts/2852.txt,gutenberg_texts/1661.txt;gutenberg_texts/244.txt,8000,5584,5584,202
asymmetric,random,4000,1,target,one_book,charles_dickens,gutenberg_texts/46.txt,gutenberg_texts/98.txt,8000,8169,8169,2948
asymmetric,random,4000,1,target,two_books,charles_dickens,gutenberg_texts/46.txt,gutenberg_texts/98.txt;gutenberg_texts/1400.txt,8000,8169,8169,2948
asymmetric,random,4000,1,target,one_book,charles_dickens,gutenberg_texts/46.txt,gutenberg_texts/1400.txt,8000,21520,21520,8085
asymmetric,random,4000,1,target,two_books,charles_dickens,gutenberg_texts/46.txt,gutenberg_texts/1400.txt;gutenberg_texts/98.txt,8000,21520,21520,8085
asymmetric,random,4000,1,target,one_book,charles_dickens,gutenberg_texts/98.txt,gutenberg_texts/1400.txt,8000,206,206,82
asymmetric,random,4000,1,target,two_books,charles_dickens,gutenberg_texts/98.txt,gutenberg_texts/1400.txt;gutenberg_texts/46.txt,8000,206,206,82
asymmetric,random,4000,1,target,one_book,charles_dickens,gutenberg_texts/1400.txt,gutenberg_texts/98.txt,8000,1377,1377,1783
asymmetric,random,4000,1,target,two_books,charles_dickens,gutenberg_texts/1400.txt,gutenberg_texts/98.txt;gutenberg_texts/46.txt,8000,1377,1377,1783
asymmetric,random,4000,1,target,one_book,charlotte_bronte,gutenberg_texts/1260.txt,gutenberg_texts/30486.txt,8000,35809,35809,31545
asymmetric,random,4000,1,target,two_books,charlotte_bronte,gutenberg_texts/1260.txt,gutenberg_texts/30486.txt;gutenberg_texts/9182.txt,8000,35809,35809,31545
asymmetric,random,4000,1,target,one_book,charlotte_bronte,gutenberg_texts/1260.txt,gutenberg_texts/9182.txt,8000,22998,22998,1418
asymmetric,random,4000,1,target,two_books,charlotte_bronte,gutenberg_texts/1260.txt,gutenberg_texts/9182.txt;gutenberg_texts/30486.txt,8000,22998,22998,1418
asymmetric,random,4000,1,target,one_book,charlotte_bronte,gutenberg_texts/30486.txt,gutenberg_texts/1260.txt,8000,8537,8537,30565
asymmetric,random,4000,1,target,two_books,charlotte_bronte,gutenberg_texts/30486.txt,gutenberg_texts/1260.txt;gutenberg_texts/9182.txt,8000,8537,8537,30565
asymmetric,random,4000,1,target,one_book,charlotte_bronte,gutenberg_texts/30486.txt,gutenberg_texts/9182.txt,8000,13467,13467,22862
asymmetric,random,4000,1,target,two_books,charlotte_bronte,gutenberg_texts/30486.txt,gutenberg_texts/9182.txt;gutenberg_texts/1260.txt,8000,13467,13467,22862
asymmetric,random,4000,1,target,one_book,charlotte_bronte,gutenberg_texts/9182.txt,gutenberg_texts/1260.txt,8000,20964,20964,15565
asymmetric,random,4000,1,target,two_books,charlotte_bronte,gutenberg_texts/9182.txt,gutenberg_texts/1260.txt;gutenberg_texts/30486.txt,8000,20964,20964,15565
asymmetric,random,4000,1,target,one_book,charlotte_bronte,gutenberg_texts/9182.txt,gutenberg_texts/30486.txt,8000,7643,7643,11906
asymmetric,random,4000,1,target,two_books,charlotte_bronte,gutenberg_texts/9182.txt,gutenberg_texts/30486.txt;gutenberg_texts/1260.txt,8000,7643,7643,11906
asymmetric,random,4000,1,target,one_book,ethel_m_dell,gutenberg_texts/12360.txt,gutenberg_texts/13960.txt,8000,2819,2819,10124
asymmetric,random,4000,1,target,two_books,ethel_m_dell,gutenberg_texts/12360.txt,gutenberg_texts/13960.txt;gutenberg_texts/13547.txt,8000,2819,2819,10124
asymmetric,random,4000,1,target,one_book,ethel_m_dell,gutenberg_texts/12360.txt,gutenberg_texts/13547.txt,8000,25470,25470,9156
asymmetric,random,4000,1,target,two_books,ethel_m_dell,gutenberg_texts/12360.txt,gutenberg_texts/13547.txt;gutenberg_texts/13960.txt,8000,25470,25470,9156
asymmetric,random,4000,1,target,one_book,ethel_m_dell,gutenberg_texts/13960.txt,gutenberg_texts/12360.txt,8000,5604,5604,25610
asymmetric,random,4000,1,target,two_books,ethel_m_dell,gutenberg_texts/13960.txt,gutenberg_texts/12360.txt;gutenberg_texts/13547.txt,8000,5604,5604,25610
asymmetric,random,4000,1,target,one_book,ethel_m_dell,gutenberg_texts/13960.txt,gutenberg_texts/13547.txt,8000,12730,12730,253
asymmetric,random,4000,1,target,two_books,ethel_m_dell,gutenberg_texts/13960.txt,gutenberg_texts/13547.txt;gutenberg_texts/12360.txt,8000,12730,12730,253
asymmetric,random,4000,1,target,one_book,ethel_m_dell,gutenberg_texts/13547.txt,gutenberg_texts/12360.txt,8000,700,700,6536
asymmetric,random,4000,1,target,two_books,ethel_m_dell,gutenberg_texts/13547.txt,gutenberg_texts/12360.txt;gutenberg_texts/13960.txt,8000,700,700,6536
asymmetric,random,4000,1,target,one_book,ethel_m_dell,gutenberg_texts/13547.txt,gutenberg_texts/13960.txt,8000,13304,13304,8238
asymmetric,random,4000,1,target,two_books,ethel_m_dell,gutenberg_texts/13547.txt,gutenberg_texts/13960.txt;gutenberg_texts/12360.txt,8000,13304,13304,8238
asymmetric,random,4000,1,target,one_book,harold_l_goodwin,gutenberg_texts/31581.txt,gutenberg_texts/31589.txt,8000,301,301,3847
asymmetric,random,4000,1,target,two_books,harold_l_goodwin,gutenberg_texts/31581.txt,gutenberg_texts/31589.txt;gutenberg_texts/32059.txt,8000,301,301,3847
asymmetric,random,4000,1,target,one_book,harold_l_goodwin,gutenberg_texts/31581.txt,gutenberg_texts/32059.txt,8000,7,7,2107
asymmetric,random,4000,1,target,two_books,harold_l_goodwin,gutenberg_texts/31581.txt,gutenberg_texts/32059.txt;gutenberg_texts/31589.txt,8000,7,7,2107
asymmetric,random,4000,1,target,one_book,harold_l_goodwin,gutenberg_texts/31589.txt,gutenberg_texts/31581.txt,8000,20,20,3686
asymmetric,random,4000,1,target,two_books,harold_l_goodwin,gutenberg_texts/31589.txt,gutenberg_texts/31581.txt;gutenberg_texts/32059.txt,8000,20,20,3686
asymmetric,random,4000,1,target,one_book,harold_l_goodwin,gutenberg_texts/31589.txt,gutenberg_texts/32059.txt,8000,19,19,3813
asymmetric,random,4000,1,target,two_books,harold_l_goodwin,gutenberg_texts/31589.txt,gutenberg_texts/32059.txt;gutenberg_texts/31581.txt,8000,19,19,3813
asymmetric,random,4000,1,target,one_book,harold_l_goodwin,gutenberg_texts/32059.txt,gutenberg_texts/31581.txt,8000,318,318,2522
asymmetric,random,4000,1,target,two_books,harold_l_goodwin,gutenberg_texts/32059.txt,gutenberg_texts/31581.txt;gutenberg_texts/31589.txt,8000,318,318,2522
asymmetric,random,4000,1,target,one_book,harold_l_goodwin,gutenberg_texts/32059.txt,gutenberg_texts/31589.txt,8000,416,416,1341
asymmetric,random,4000,1,target,two_books,harold_l_goodwin,gutenberg_texts/32059.txt,gutenberg_texts/31589.txt;gutenberg_texts/31581.txt,8000,416,416,1341
asymmetric,random,4000,1,target,one_book,herbert_george_wells,full_books/herbert_george_wells_full.txt,gutenberg_texts/36.txt,8000,321,321,833
asymmetric,random,4000,1,target,two_books,herbert_george_wells,full_books/herbert_george_wells_full.txt,gutenberg_texts/36.txt;gutenberg_texts/35.txt,8000,321,321,833
asymmetric,random,4000,1,target,one_book,herbert_george_wells,gutenberg_texts/35.txt,full_books/herbert_george_wells_full.txt,8000,788,788,1145
asymmetric,random,4000,1,target,two_books,herbert_george_wells,gutenberg_texts/35.txt,full_books/herbert_george_wells_full.txt;gutenberg_texts/36.txt,8000,788,788,1145
asymmetric,random,4000,1,target,one_book,herbert_george_wells,gutenberg_texts/35.txt,gutenberg_texts/36.txt,8000,511,511,1172
asymmetric,random,4000,1,target,two_books,herbert_george_wells,gutenberg_texts/35.txt,gutenberg_texts/36.txt;full_books/herbert_george_wells_full.txt,8000,511,511,1172
asymmetric,random,4000,1,target,one_book,herbert_george_wells,gutenberg_texts/36.txt,full_books/herbert_george_wells_full.txt,8000,784,784,546
asymmetric,random,4000,1,target,two_books,herbert_george_wells,gutenberg_texts/36.txt,full_books/herbert_george_wells_full.txt;gutenberg_texts/35.txt,8000,784,784,546
asymmetric,random,4000,1,target,one_book,jane_austen,full_books/jane_austen_full.txt,gutenberg_texts/161.txt,8000,5389,5389,16070
asymmetric,random,4000,1,target,two_books,jane_austen,full_books/jane_austen_full.txt,gutenberg_texts/161.txt;gutenberg_texts/1342.txt,8000,5389,5389,16070
asymmetric,random,4000,1,target,one_book,jane_austen,full_books/jane_austen_full.txt,gutenberg_texts/1342.txt,8000,8298,8298,8954
asymmetric,random,4000,1,target,two_books,jane_austen,full_books/jane_austen_full.txt,gutenberg_texts/1342.txt;gutenberg_texts/161.txt,8000,8298,8298,8954
asymmetric,random,4000,1,target,one_book,jane_austen,gutenberg_texts/161.txt,full_books/jane_austen_full.txt,8000,10174,10174,15371
asymmetric,random,4000,1,target,two_books,jane_austen,gutenberg_texts/161.txt,full_books/jane_austen_full.txt;gutenberg_texts/1342.txt,8000,10174,10174,15371
asymmetric,random,4000,1,target,one_book,jane_austen,gutenberg_texts/161.txt,gutenberg_texts/1342.txt,8000,304,304,4143
asymmetric,random,4000,1,target,two_books,jane_austen,gutenberg_texts/161.txt,gutenberg_texts/1342.txt;full_books/jane_austen_full.txt,8000,304,304,4143
asymmetric,random,4000,1,target,one_book,jane_austen,gutenberg_texts/1342.txt,full_books/jane_austen_full.txt,8000,11429,11429,10356
asymmetric,random,4000,1,target,two_books,jane_austen,gutenberg_texts/1342.txt,full_books/jane_austen_full.txt;gutenberg_texts/161.txt,8000,11429,11429,10356
asymmetric,random,4000,1,target,one_book,jane_austen,gutenberg_texts/1342.txt,gutenberg_texts/161.txt,8000,583,583,10721
asymmetric,random,4000,1,target,two_books,jane_austen,gutenberg_texts/1342.txt,gutenberg_texts/161.txt;full_books/jane_austen_full.txt,8000,583,583,10721
asymmetric,random,4000,1,target,one_book,john_c_hutcheson,gutenberg_texts/21107.txt,gutenberg_texts/24267.txt,8000,768,768,8156
asymmetric,random,4000,1,target,two_books,john_c_hutcheson,gutenberg_texts/21107.txt,gutenberg_texts/24267.txt;gutenberg_texts/21108.txt,8000,768,768,8156
asymmetric,random,4000,1,target,one_book,john_c_hutcheson,gutenberg_texts/21107.txt,gutenberg_texts/21108.txt,8000,1018,1018,8157
asymmetric,random,4000,1,target,two_books,john_c_hutcheson,gutenberg_texts/21107.txt,gutenberg_texts/21108.txt;gutenberg_texts/24267.txt,8000,1018,1018,8157
asymmetric,random,4000,1,target,one_book,john_c_hutcheson,gutenberg_texts/24267.txt,gutenberg_texts/21107.txt,8000,1306,1306,11171
asymmetric,random,4000,1,target,two_books,john_c_hutcheson,gutenberg_texts/24267.txt,gutenberg_texts/21107.txt;gutenberg_texts/21108.txt,8000,1306,1306,11171
asymmetric,random,4000,1,target,one_book,john_c_hutcheson,gutenberg_texts/24267.txt,gutenberg_texts/21108.txt,8000,11574,11574,9092
asymmetric,random,4000,1,target,two_books,john_c_hutcheson,gutenberg_texts/24267.txt,gutenberg_texts/21108.txt;gutenberg_texts/21107.txt,8000,11574,11574,9092
asymmetric,random,4000,1,target,one_book,john_c_hutcheson,gutenberg_texts/21108.txt,gutenberg_texts/21107.txt,8000,4540,4540,4021
asymmetric,random,4000,1,target,two_books,john_c_hutcheson,gutenberg_texts/21108.txt,gutenberg_texts/21107.txt;gutenberg_texts/24267.txt,8000,4540,4540,4021
asymmetric,random,4000,1,target,one_book,john_c_hutcheson,gutenberg_texts/21108.txt,gutenberg_texts/24267.txt,8000,4167,4167,3057
asymmetric,random,4000,1,target,two_books,john_c_hutcheson,gutenberg_texts/21108.txt,gutenberg_texts/24267.txt;gutenberg_texts/21107.txt,8000,4167,4167,3057
asymmetric,random,4000,1,target,one_book,joseph_conrad,gutenberg_texts/219.txt,gutenberg_texts/5658.txt,8000,1854,1854,5355
asymmetric,random,4000,1,target,two_books,joseph_conrad,gutenberg_texts/219.txt,gutenberg_texts/5658.txt;gutenberg_texts/2021.txt,8000,1854,1854,5355
asymmetric,random,4000,1,target,one_book,joseph_conrad,gutenberg_texts/219.txt,gutenberg_texts/2021.txt,8000,12609,12609,9846
asymmetric,random,4000,1,target,two_books,joseph_conrad,gutenberg_texts/219.txt,gutenberg_texts/2021.txt;gutenberg_texts/5658.txt,8000,12609,12609,9846
asymmetric,random,4000,1,target,one_book,joseph_conrad,gutenberg_texts/5658.txt,gutenberg_texts/2021.txt,8000,3934,3934,1226
asymmetric,random,4000,1,target,two_books,joseph_conrad,gutenberg_texts/5658.txt,gutenberg_texts/2021.txt;gutenberg_texts/219.txt,8000,3934,3934,1226
asymmetric,random,4000,1,target,one_book,joseph_conrad,gutenberg_texts/2021.txt,gutenberg_texts/5658.txt,8000,7993,7993,1629
asymmetric,random,4000,1,target,two_books,joseph_conrad,gutenberg_texts/2021.txt,gutenberg_texts/5658.txt;gutenberg_texts/219.txt,8000,7993,7993,1629
asymmetric,random,4000,1,target,one_book,kathleen_thompson_norris,gutenberg_texts/3635.txt,gutenberg_texts/4787.txt,8000,4467,4467,9769
asymmetric,random,4000,1,target,two_books,kathleen_thompson_norris,gutenberg_texts/3635.txt,gutenberg_texts/4787.txt;gutenberg_texts/28301.txt,8000,4467,4467,9769
asymmetric,random,4000,1,target,one_book,kathleen_thompson_norris,gutenberg_texts/3635.txt,gutenberg_texts/28301.txt,8000,10630,10630,7999
asymmetric,random,4000,1,target,two_books,kathleen_thompson_norris,gutenberg_texts/3635.txt,gutenberg_texts/28301.txt;gutenberg_texts/4787.txt,8000,10630,10630,7999
asymmetric,random,4000,1,target,one_book,kathleen_thompson_norris,gutenberg_texts/4787.txt,gutenberg_texts/28301.txt,8000,7907,7907,2104
asymmetric,random,4000,1,target,two_books,kathleen_thompson_norris,gutenberg_texts/4787.txt,gutenberg_texts/28301.txt;gutenberg_texts/3635.txt,8000,7907,7907,2104
asymmetric,random,4000,1,target,one_book,kathleen_thompson_norris,gutenberg_texts/28301.txt,gutenberg_texts/4787.txt,8000,88,88,1542
asymmetric,random,4000,1,target,two_books,kathleen_thompson_norris,gutenberg_texts/28301.txt,gutenberg_texts/4787.txt;gutenberg_texts/3635.txt,8000,88,88,1542
asymmetric,random,4000,1,target,one_book,louis_joseph_vance,gutenberg_texts/8741.txt,gutenberg_texts/9378.txt,8000,2375,2375,10437
asymmetric,random,4000,1,target,two_books,louis_joseph_vance,gutenberg_texts/8741.txt,gutenberg_texts/9378.txt;gutenberg_texts/9779.txt,8000,2375,2375,10437
asymmetric,random,4000,1,target,one_book,louis_joseph_vance,gutenberg_texts/8741.txt,gutenberg_texts/9779.txt,8000,6403,6403,2732
asymmetric,random,4000,1,target,two_books,louis_joseph_vance,gutenberg_texts/8741.txt,gutenberg_texts/9779.txt;gutenberg_texts/9378.txt,8000,6403,6403,2732
asymmetric,random,4000,1,target,one_book,louis_joseph_vance,gutenberg_texts/9378.txt,gutenberg_texts/8741.txt,8000,3443,3443,7097
asymmetric,random,4000,1,target,two_books,louis_joseph_vance,gutenberg_texts/9378.txt,gutenberg_texts/8741.txt;gutenberg_texts/9779.txt,8000,3443,3443,7097
asymmetric,random,4000,1,target,one_book,louis_joseph_vance,gutenberg_texts/9378.txt,gutenberg_texts/9779.txt,8000,9697,9697,2226
asymmetric,random,4000,1,target,two_books,louis_joseph_vance,gutenberg_texts/9378.txt,gutenberg_texts/9779.txt;gutenberg_texts/8741.txt,8000,9697,9697,2226
asymmetric,random,4000,1,target,one_book,louis_joseph_vance,gutenberg_texts/9779.txt,gutenberg_texts/8741.txt,8000,1935,1935,6150
asymmetric,random,4000,1,target,two_books,louis_joseph_vance,gutenberg_texts/9779.txt,gutenberg_texts/8741.txt;gutenberg_texts/9378.txt,8000,1935,1935,6150
asymmetric,random,4000,1,target,one_book,louis_joseph_vance,gutenberg_texts/9779.txt,gutenberg_texts/9378.txt,8000,3079,3079,9026
asymmetric,random,4000,1,target,two_books,louis_joseph_vance,gutenberg_texts/9779.txt,gutenberg_texts/9378.txt;gutenberg_texts/8741.txt,8000,3079,3079,9026
asymmetric,random,4000,1,target,one_book,mark_twain,gutenberg_texts/74.txt,gutenberg_texts/76.txt,8000,549,549,7412
asymmetric,random,4000,1,target,two_books,mark_twain,gutenberg_texts/74.txt,gutenberg_texts/76.txt;gutenberg_texts/86.txt,8000,549,549,7412
asymmetric,random,4000,1,target,one_book,mark_twain,gutenberg_texts/74.txt,gutenberg_texts/86.txt,8000,8088,8088,7056
asymmetric,random,4000,1,target,two_books,mark_twain,gutenberg_texts/74.txt,gutenberg_texts/86.txt;gutenberg_texts/76.txt,8000,8088,8088,7056
asymmetric,random,4000,1,target,one_book,mark_twain,gutenberg_texts/76.txt,gutenberg_texts/74.txt,8000,682,682,6338
asymmetric,random,4000,1,target,two_books,mark_twain,gutenberg_texts/76.txt,gutenberg_texts/74.txt;gutenberg_texts/86.txt,8000,682,682,6338
asymmetric,random,4000,1,target,one_book,mark_twain,gutenberg_texts/76.txt,gutenberg_texts/86.txt,8000,3093,3093,4985
asymmetric,random,4000,1,target,two_books,mark_twain,gutenberg_texts/76.txt,gutenberg_texts/86.txt;gutenberg_texts/74.txt,8000,3093,3093,4985
asymmetric,random,4000,1,target,one_book,mark_twain,gutenberg_texts/86.txt,gutenberg_texts/74.txt,8000,139,139,2304
asymmetric,random,4000,1,target,two_books,mark_twain,gutenberg_texts/86.txt,gutenberg_texts/74.txt;gutenberg_texts/76.txt,8000,139,139,2304
asymmetric,random,4000,1,target,one_book,mark_twain,gutenberg_texts/86.txt,gutenberg_texts/76.txt,8000,3344,3344,7103
asymmetric,random,4000,1,target,two_books,mark_twain,gutenberg_texts/86.txt,gutenberg_texts/76.txt;gutenberg_texts/74.txt,8000,3344,3344,7103
asymmetric,random,4000,1,target,one_book,mary_shelley,gutenberg_texts/84.txt,gutenberg_texts/18247.txt,8000,722,722,55
asymmetric,random,4000,1,target,two_books,mary_shelley,gutenberg_texts/84.txt,gutenberg_texts/18247.txt;gutenberg_texts/15238.txt,8000,722,722,55
asymmetric,random,4000,1,target,one_book,mary_shelley,gutenberg_texts/18247.txt,gutenberg_texts/84.txt,8000,676,676,364
asymmetric,random,4000,1,target,two_books,mary_shelley,gutenberg_texts/18247.txt,gutenberg_texts/84.txt;gutenberg_texts/15238.txt,8000,676,676,364
asymmetric,random,4000,1,target,one_book,mary_shelley,gutenberg_texts/15238.txt,gutenberg_texts/84.txt,8000,38,38,12188
asymmetric,random,4000,1,target,two_books,mary_shelley,gutenberg_texts/15238.txt,gutenberg_texts/84.txt;gutenberg_texts/18247.txt,8000,38,38,12188
asymmetric,random,4000,1,target,one_book,mary_shelley,gutenberg_texts/15238.txt,gutenberg_texts/18247.txt,8000,12131,12131,1196
asymmetric,random,4000,1,target,two_books,mary_shelley,gutenberg_texts/15238.txt,gutenberg_texts/18247.txt;gutenberg_texts/84.txt,8000,12131,12131,1196
asymmetric,random,4000,1,target,one_book,mildred_wirt,gutenberg_texts/34592.txt,gutenberg_texts/34832.txt,8000,135,135,1733
asymmetric,random,4000,1,target,two_books,mildred_wirt,gutenberg_texts/34592.txt,gutenberg_texts/34832.txt;gutenberg_texts/35082.txt,8000,135,135,1733
asymmetric,random,4000,1,target,one_book,mildred_wirt,gutenberg_texts/34592.txt,gutenberg_texts/35082.txt,8000,1225,1225,3803
asymmetric,random,4000,1,target,two_books,mildred_wirt,gutenberg_texts/34592.txt,gutenberg_texts/35082.txt;gutenberg_texts/34832.txt,8000,1225,1225,3803
asymmetric,random,4000,1,target,one_book,mildred_wirt,gutenberg_texts/34832.txt,gutenberg_texts/34592.txt,8000,1293,1293,6176
asymmetric,random,4000,1,target,two_books,mildred_wirt,gutenberg_texts/34832.txt,gutenberg_texts/34592.txt;gutenberg_texts/35082.txt,8000,1293,1293,6176
asymmetric,random,4000,1,target,one_book,mildred_wirt,gutenberg_texts/34832.txt,gutenberg_texts/35082.txt,8000,1592,1592,2086
asymmetric,random,4000,1,target,two_books,mildred_wirt,gutenberg_texts/34832.txt,gutenberg_texts/35082.txt;gutenberg_texts/34592.txt,8000,1592,1592,2086
asymmetric,random,4000,1,target,one_book,mildred_wirt,gutenberg_texts/35082.txt,gutenberg_texts/34592.txt,8000,791,791,2477
asymmetric,random,4000,1,target,two_books,mildred_wirt,gutenberg_texts/35082.txt,gutenberg_texts/34592.txt;gutenberg_texts/34832.txt,8000,791,791,2477
asymmetric,random,4000,1,target,one_book,mildred_wirt,gutenberg_texts/35082.txt,gutenberg_texts/34832.txt,8000,1690,1690,1774
asymmetric,random,4000,1,target,two_books,mildred_wirt,gutenberg_texts/35082.txt,gutenberg_texts/34832.txt;gutenberg_texts/34592.txt,8000,1690,1690,1774
asymmetric,random,4000,1,target,one_book,oscar_wilde,gutenberg_texts/14522.txt,gutenberg_texts/174.txt,8000,2839,2839,615
asymmetric,random,4000,1,target,two_books,oscar_wilde,gutenberg_texts/14522.txt,gutenberg_texts/174.txt;gutenberg_texts/773.txt,8000,2839,2839,615
asymmetric,random,4000,1,target,one_book,robert_sidney_bowen,gutenberg_texts/32440.txt,gutenberg_texts/32331.txt,8000,249,249,3719
asymmetric,random,4000,1,target,two_books,robert_sidney_bowen,gutenberg_texts/32440.txt,gutenberg_texts/32331.txt;gutenberg_texts/32542.txt,8000,249,249,3719
asymmetric,random,4000,1,target,one_book,robert_sidney_bowen,gutenberg_texts/32440.txt,gutenberg_texts/32542.txt,8000,449,449,1733
asymmetric,random,4000,1,target,two_books,robert_sidney_bowen,gutenberg_texts/32440.txt,gutenberg_texts/32542.txt;gutenberg_texts/32331.txt,8000,449,449,1733
asymmetric,random,4000,1,target,one_book,robert_sidney_bowen,gutenberg_texts/32331.txt,gutenberg_texts/32440.txt,8000,1264,1264,5261
asymmetric,random,4000,1,target,two_books,robert_sidney_bowen,gutenberg_texts/32331.txt,gutenberg_texts/32440.txt;gutenberg_texts/32542.txt,8000,1264,1264,5261
asymmetric,random,4000,1,target,one_book,robert_sidney_bowen,gutenberg_texts/32331.txt,gutenberg_texts/32542.txt,8000,1366,1366,31
asymmetric,random,4000,1,target,two_books,robert_sidney_bowen,gutenberg_texts/32331.txt,gutenberg_texts/32542.txt;gutenberg_texts/32440.txt,8000,1366,1366,31
asymmetric,random,4000,1,target,one_book,robert_sidney_bowen,gutenberg_texts/32542.txt,gutenberg_texts/32440.txt,8000,570,570,2118
asymmetric,random,4000,1,target,two_books,robert_sidney_bowen,gutenberg_texts/32542.txt,gutenberg_texts/32440.txt;gutenberg_texts/32331.txt,8000,570,570,2118
asymmetric,random,4000,1,target,one_book,robert_sidney_bowen,gutenberg_texts/32542.txt,gutenberg_texts/32331.txt,8000,584,584,2327
asymmetric,random,4000,1,target,two_books,robert_sidney_bowen,gutenberg_texts/32542.txt,gutenberg_texts/32331.txt;gutenberg_texts/32440.txt,8000,584,584,2327
asymmetric,random,4000,1,target,one_book,susan_warner,gutenberg_texts/16918.txt,gutenberg_texts/8874.txt,8000,43005,43005,15199
asymmetric,random,4000,1,target,two_books,susan_warner,gutenberg_texts/16918.txt,gutenberg_texts/8874.txt;gutenberg_texts/29824.txt,8000,43005,43005,15199
asymmetric,random,4000,1,target,one_book,susan_warner,gutenberg_texts/16918.txt,gutenberg_texts/29824.txt,8000,12453,12453,31117
asymmetric,random,4000,1,target,two_books,susan_warner,gutenberg_texts/16918.txt,gutenberg_texts/29824.txt;gutenberg_texts/8874.txt,8000,12453,12453,31117
asymmetric,random,4000,1,target,one_book,susan_warner,gutenberg_texts/8874.txt,gutenberg_texts/16918.txt,8000,6871,6871,25079
asymmetric,random,4000,1,target,two_books,susan_warner,gutenberg_texts/8874.txt,gutenberg_texts/16918.txt;gutenberg_texts/29824.txt,8000,6871,6871,25079
asymmetric,random,4000,1,target,one_book,susan_warner,gutenberg_texts/8874.txt,gutenberg_texts/29824.txt,8000,3537,3537,25925
asymmetric,random,4000,1,target,two_books,susan_warner,gutenberg_texts/8874.txt,gutenberg_texts/29824.txt;gutenberg_texts/16918.txt,8000,3537,3537,25925
asymmetric,random,4000,1,target,one_book,susan_warner,gutenberg_texts/29824.txt,gutenberg_texts/16918.txt,8000,38193,38193,2473
asymmetric,random,4000,1,target,two_books,susan_warner,gutenberg_texts/29824.txt,gutenberg_texts/16918.txt;gutenberg_texts/8874.txt,8000,38193,38193,2473
asymmetric,random,4000,1,target,one_book,susan_warner,gutenberg_texts/29824.txt,gutenberg_texts/8874.txt,8000,3574,3574,12130
asymmetric,random,4000,1,target,two_books,susan_warner,gutenberg_texts/29824.txt,gutenberg_texts/8874.txt;gutenberg_texts/16918.txt,8000,3574,3574,12130
asymmetric,random,4000,2,target,one_book,agnes_may_fleming,full_books/agnes_may_fleming_full.txt,gutenberg_texts/7063.txt,8000,4857,4857,2766
asymmetric,random,4000,2,target,two_books,agnes_may_fleming,full_books/agnes_may_fleming_full.txt,gutenberg_texts/7063.txt;gutenberg_texts/15317.txt,8000,4857,4857,2766
asymmetric,random,4000,2,target,one_book,agnes_may_fleming,full_books/agnes_may_fleming_full.txt,gutenberg_texts/15317.txt,8000,1203,1203,8400
asymmetric,random,4000,2,target,two_books,agnes_may_fleming,full_books/agnes_may_fleming_full.txt,gutenberg_texts/15317.txt;gutenberg_texts/7063.txt,8000,1203,1203,8400
asymmetric,random,4000,2,target,one_book,agnes_may_fleming,gutenberg_texts/7063.txt,full_books/agnes_may_fleming_full.txt,8000,9105,9105,4740
asymmetric,random,4000,2,target,two_books,agnes_may_fleming,gutenberg_texts/7063.txt,full_books/agnes_may_fleming_full.txt;gutenberg_texts/15317.txt,8000,9105,9105,4740
asymmetric,random,4000,2,target,one_book,agnes_may_fleming,gutenberg_texts/7063.txt,gutenberg_texts/15317.txt,8000,8617,8617,6143
asymmetric,random,4000,2,target,two_books,agnes_may_fleming,gutenberg_texts/7063.txt,gutenberg_texts/15317.txt;full_books/agnes_may_fleming_full.txt,8000,8617,8617,6143
asymmetric,random,4000,2,target,one_book,agnes_may_fleming,gutenberg_texts/15317.txt,full_books/agnes_may_fleming_full.txt,8000,7283,7283,14691
